temperature_c,ice_cream_sales
29.59,820.27
5.85,289.67
28.34,835.41
15.27,486.92
41.36,1082.55
37.89,968.53
27.38,781.15
16.91,511.12
15.56,458.88
7.35,331.61
20.27,662.16
10.93,442.36
30.14,792.07
39.47,1149.1
8.11,188.97
40.78,1116.17
21.15,680.62
6.13,191.59
8.34,228.28
5.01,222.01
28.68,916.15
15.8,597.19
23.74,763.94
34.17,894.28
21.77,644.57
12.88,556.22
38.52,1117.18
13.25,338.53
34.0,998.37
32.5,868.54
37.04,1008.89
22.83,715.48
42.16,1132.24
9.84,314.97
26.46,826.38
33.27,976.99
39.59,1109.85
30.95,1000.4
31.46,899.54
43.48,1206.59
21.45,617.65
26.35,700.81
31.96,814.1
15.74,545.51
20.49,585.71
32.52,1068.34
20.77,566.38
41.35,1088.45
27.75,813.93
32.78,858.03
11.48,297.54
43.81,1236.2
44.77,1088.24
31.8,907.16
13.39,448.35
26.7,823.66
8.96,352.97
7.22,447.98
17.12,505.66
13.92,368.47
43.33,1348.64
34.91,979.11
33.55,886.47
35.46,891.7
19.39,565.93
44.75,1172.0
28.23,759.65
13.37,309.87
31.94,876.48
27.11,803.47
29.36,773.83
15.67,465.78
28.4,780.97
7.98,304.88
37.61,1140.79
29.2,842.55
31.52,818.62
28.07,794.19
44.5,1233.84
8.31,234.22
23.7,637.62
31.86,840.41
29.09,815.98
33.88,924.36
44.2,1103.97
24.39,674.79
36.9,1020.41
24.9,786.9
34.61,885.71
24.97,669.14
23.07,608.61
43.57,1090.97
32.42,751.71
32.3,934.02
25.78,751.49
7.73,317.91
19.34,599.22
6.99,248.08
34.61,926.34
36.88,1085.26
6.26,294.87
24.95,715.92
41.04,1065.8
9.24,336.48
19.3,593.79
9.75,306.06
24.94,737.65
26.31,792.23
20.67,642.84
38.49,1119.54
21.39,685.8
9.38,396.39
36.88,989.69
13.52,484.72
33.94,977.3
22.38,708.19
13.74,450.55
8.98,353.54
38.07,990.55
13.75,471.95
44.53,1286.18
25.91,846.65
34.09,944.79
27.65,898.44
44.93,1213.41
14.58,506.21
20.66,620.27
40.31,1183.87
12.66,428.74
30.16,817.99
40.87,1184.19
44.67,1187.01
37.0,1043.85
7.8,193.5
27.71,842.44
32.48,799.53
17.23,500.72
32.09,820.29
41.42,1068.38
30.85,869.23
24.75,678.39
35.35,1028.09
16.87,506.96
31.73,903.39
25.27,682.73
29.44,880.86
24.62,726.42
21.6,671.49
7.07,322.43
29.87,898.61
44.09,1227.15
19.17,589.66
29.99,915.95
33.95,958.42
29.15,803.93
41.01,1180.25
42.28,1219.74
39.85,1093.12
21.82,682.83
10.6,392.37
21.02,630.94
25.92,659.83
6.7,201.34
38.53,1041.13
40.43,1113.17
30.29,786.56
28.21,679.56
20.49,606.21
44.12,1203.5
22.45,713.08
13.25,547.14
43.44,1104.46
38.41,1080.84
18.09,694.98
27.33,704.3
28.41,751.62
40.08,1160.42
26.9,783.9
21.73,659.66
28.67,854.04
43.89,1241.74
7.09,302.69
30.89,904.87
8.29,235.47
15.51,546.73
32.83,1014.61
33.4,1001.67
38.35,1088.6
26.62,878.82
37.08,1038.19
25.13,787.77
13.06,528.2
22.82,648.61
11.9,476.23
26.84,702.98
25.64,689.25
15.45,427.24
24.45,582.28
29.15,785.67
22.39,664.67
13.94,430.23
43.15,1102.28
37.1,879.59
13.52,392.93
24.07,650.76
20.13,716.84
44.86,1220.46
33.86,1051.73
30.96,830.96
10.88,435.21
12.61,429.88
42.25,1107.73
22.96,689.4
5.6,227.61
24.87,703.52
29.73,743.53
16.63,633.92
22.02,683.06
16.04,434.3
22.68,690.38
44.37,1188.34
23.37,768.24
37.26,1013.99
10.15,350.92
36.6,977.38
25.26,760.36
19.66,590.62
28.06,876.4
19.03,594.18
37.39,1181.35
36.57,1005.75
14.2,407.41
22.28,613.53
10.54,320.23
5.22,181.78
16.86,612.67
27.42,770.24
35.37,1002.51
43.0,1098.5
21.91,648.16
5.14,88.23
31.0,896.54
13.27,400.22
28.04,897.52
23.07,726.91
16.13,551.88
16.95,471.69
18.69,589.4
11.99,517.59
33.23,885.6
20.78,569.66
33.72,946.8
28.29,822.81
14.08,493.15
17.85,579.3
41.96,1163.45
21.87,604.91
9.53,458.23
30.73,959.92
18.69,596.64
23.63,767.17
13.26,430.69
5.51,166.9
28.39,865.65
22.37,585.58
21.22,757.1
41.92,1082.99
15.45,573.68
28.46,926.85
38.07,973.83
23.2,596.09
35.13,1012.14
27.38,880.64
19.04,622.14
41.28,1086.29
20.07,698.7
23.35,822.54
30.91,820.06
28.74,845.98
25.5,779.72
32.6,902.8
32.75,869.45
26.18,695.2
25.22,628.48
11.59,446.03
33.44,909.6
44.64,1320.25
16.63,552.92
13.01,424.61
42.58,1255.96
21.44,635.62
32.69,887.65
23.84,744.23
27.51,758.33
18.36,572.55
35.83,1020.42
25.16,735.51
24.28,732.68
27.43,811.6
42.5,1175.97
37.73,1013.96
7.4,224.96
19.37,541.8
11.16,340.49
41.48,1178.34
14.85,576.58
35.67,993.05
29.58,915.2
35.68,951.59
31.77,887.29
16.5,504.01
24.93,760.48
11.9,362.03
14.26,502.65
9.97,371.87
40.04,1112.48
16.43,478.0
10.26,258.35
14.64,440.43
15.53,534.5
10.01,245.62
32.9,829.19
31.66,875.16
28.57,764.61
39.77,1287.76
7.16,294.07
29.28,808.44
28.52,881.8
33.68,938.56
18.02,545.92
22.04,760.89
18.55,439.34
20.61,557.87
30.6,897.34
15.33,426.4
39.72,1035.36
44.75,1268.85
22.04,610.83
44.63,1238.32
24.28,692.3
5.79,266.21
41.1,1121.96
18.46,611.99
7.42,342.9
12.37,367.81
33.96,852.55
14.32,450.01
34.33,923.51
38.26,1013.94
41.4,1031.2
41.25,1106.84
12.22,408.11
27.34,748.06
40.33,1105.39
14.72,507.04
44.96,1309.23
34.46,1053.52
42.35,1119.77
17.43,490.89
13.11,344.7
42.99,1223.59
16.27,517.65
41.17,1214.45
11.81,406.07
19.34,550.05
30.14,850.7
41.48,1123.88
23.45,643.16
28.97,829.28
18.05,498.88
12.81,503.65
34.63,862.39
34.39,1032.03
39.56,1058.89
11.03,201.4
7.34,175.65
30.01,846.28
24.55,688.49
30.03,875.16
14.55,438.27
38.02,1085.28
22.8,670.55
32.09,941.37
12.8,472.0
6.99,305.07
19.32,565.08
22.04,736.25
22.18,650.52
14.58,420.77
23.7,666.86
25.23,753.9
16.46,571.23
18.28,597.02
27.38,824.59
6.79,247.62
6.65,331.46
22.3,657.94
7.51,255.04
34.86,856.8
28.47,848.15
6.05,216.12
18.18,489.28
8.52,236.16
41.25,1184.94
17.43,545.99
20.29,637.95
36.49,999.06
13.66,443.78
13.32,430.3
37.29,962.54
26.32,806.98
15.26,430.07
11.31,350.23
36.66,1038.66
13.16,491.03
24.64,678.96
12.6,460.74
20.03,620.38
8.36,295.63
5.41,230.09
28.07,795.9
27.77,807.91
12.59,483.86
12.89,439.88
35.93,981.8
22.87,644.56
29.16,837.5
16.19,476.39
28.45,704.45
21.73,712.0
15.97,491.66
27.15,767.9
7.77,375.19
10.07,320.91
22.73,693.93
17.31,532.61
37.28,1052.56
12.86,385.78
10.36,413.24
7.67,398.26
37.66,985.38
39.41,1130.76
41.05,1133.38
40.48,1134.05
39.96,1126.75
43.99,1124.68
20.93,575.77
31.32,868.5
6.68,340.33
39.65,1073.0
10.81,398.26
32.28,910.27
18.06,555.47
28.51,821.94
36.73,969.3
25.35,724.62
43.02,1150.97
17.37,530.82
27.41,744.63
39.32,1191.96
27.06,674.13
26.38,658.95
20.46,637.06
36.11,1052.17
19.37,680.58
14.92,457.36
10.15,353.9
22.1,682.51
16.44,595.0
44.59,1136.0
29.44,847.68
44.7,1255.92
32.81,900.3
38.9,1098.62
9.48,300.27
32.66,989.71
9.74,237.66
10.86,355.83
8.09,336.48
29.95,831.46
31.02,926.79
16.61,519.53
40.82,1138.49
41.94,1182.31
37.19,1026.72
30.04,751.75
28.91,927.88
20.72,700.05
23.25,724.79
10.65,344.4
43.23,1207.54
28.57,710.74
20.21,511.36
13.07,571.33
21.27,557.41
11.71,374.63
36.92,1031.72
33.88,967.75
34.86,971.43
32.38,887.38
40.76,1112.97
12.29,475.46
25.99,787.98
29.68,882.83
44.27,1090.42
19.5,619.16
16.07,509.39
7.36,245.98
43.81,1305.66
15.14,390.36
9.45,334.17
40.87,1192.68
42.26,1165.83
26.65,648.57
15.85,582.78
24.77,617.11
9.45,264.42
10.33,416.23
24.18,646.8
38.76,1053.57
10.78,310.9
30.76,873.27
18.32,629.87
7.24,186.22
15.08,491.55
7.77,190.87
12.51,538.86
17.21,474.86
11.94,432.26
21.16,646.51
5.13,236.25
6.16,227.63
35.61,908.19
36.08,1090.32
20.34,551.81
44.32,1200.79
15.93,477.35
34.9,1031.45
22.72,804.46
18.68,526.01
16.53,521.69
14.19,519.35
31.51,967.56
6.19,245.35
41.19,1122.63
15.18,556.45
24.25,595.4
20.63,670.42
42.96,1125.93
11.74,402.31
19.61,593.95
31.47,850.3
16.3,526.2
26.79,748.16
6.08,312.62
41.09,1081.17
38.54,1000.71
9.97,355.87
34.16,949.71
7.45,376.85
41.9,1146.07
9.8,344.91
19.35,511.32
39.3,1094.13
13.28,363.35
42.12,1141.8
31.69,837.12
23.99,730.59
9.9,340.96
31.27,950.74
28.55,753.5
21.89,649.57
21.14,635.94
28.57,804.96
21.45,700.8
32.33,903.36
22.45,597.84
44.19,1228.08
27.16,885.71
10.63,324.11
43.72,1188.09
44.42,1222.05
44.72,1273.6
17.22,574.83
18.73,574.93
5.25,205.33
40.51,1083.89
33.39,962.95
16.26,463.24
12.47,328.25
40.6,1100.82
19.19,548.28
27.52,764.65
11.32,414.72
12.04,406.3
20.51,598.41
15.03,404.13
13.9,423.18
21.3,535.07
13.37,387.59
42.77,1120.69
28.35,809.27
6.75,271.91
13.81,429.95
22.95,605.14
22.21,551.69
32.49,993.1
35.9,946.73
27.81,777.92
19.26,552.39
12.5,464.25
6.48,279.55
7.41,242.23
21.42,666.37
5.05,145.19
18.54,557.48
5.3,52.38
39.44,1104.91
13.45,410.67
31.54,875.02
40.68,1189.59
40.58,1069.56
37.91,1005.33
30.33,769.04
13.89,450.03
21.98,645.42
21.37,677.85
28.61,813.06
20.55,633.75
8.71,349.12
6.73,290.07
21.28,624.06
39.83,1127.92
33.21,968.97
17.23,590.88
42.4,1296.77
31.25,821.38
38.56,1094.96
37.97,1048.19
29.89,859.19
42.58,1210.03
23.0,688.24
36.42,946.57
13.15,397.46
42.69,1201.62
34.21,908.75
15.85,430.13
28.49,794.04
5.88,160.35
26.07,705.9
35.45,1102.65
19.6,557.07
34.58,987.43
34.2,905.46
42.38,1197.17
43.41,1169.6
13.33,480.67
17.95,529.4
14.0,421.79
20.57,605.09
6.58,264.7
24.25,719.95
40.44,1069.39
34.03,896.78
27.6,705.28
14.99,439.57
14.87,370.28
8.3,230.65
8.31,293.17
35.57,1024.28
42.68,1146.61
38.87,1191.21
42.48,1180.27
8.32,320.32
19.23,512.78
14.5,497.45
8.9,357.17
14.45,404.44
30.65,868.55
24.34,800.27
41.36,1149.77
10.3,408.57
32.33,887.9
28.51,707.49
34.62,994.48
23.73,683.84
6.41,274.65
20.68,619.77
13.46,389.3
17.34,537.34
13.98,411.4
30.36,797.35
41.91,1194.79
10.89,321.53
20.54,604.53
16.44,457.64
9.61,427.06
20.97,653.69
36.84,961.29
16.0,500.37
15.4,486.48
42.12,1159.43
30.86,834.31
16.33,467.97
6.27,345.43
44.64,1162.21
44.04,1138.43
31.76,784.38
10.0,334.77
33.95,871.36
23.12,809.75
6.87,190.15
10.26,310.35
6.66,396.87
9.6,404.75
27.19,669.96
34.43,961.44
44.13,1217.54
44.37,1150.07
37.5,1074.31
6.96,188.4
23.09,574.58
6.96,330.83
30.48,895.82
11.26,491.46
31.28,875.08
15.12,571.11
31.08,842.92
34.24,1024.39
16.54,624.79
44.67,1161.18
14.21,347.33
8.9,335.2
28.36,820.25
21.44,626.01
38.21,1112.77
25.64,672.99
15.21,472.32
25.97,702.36
39.54,1185.75
14.47,507.73
9.84,303.04
39.92,1100.25
39.47,1075.82
39.02,995.83
15.96,593.96
36.84,994.89
15.28,666.81
29.83,847.52
9.85,420.81
21.78,645.94
41.3,1150.62
5.8,219.73
11.15,270.74
30.57,964.2
36.8,983.1
22.48,749.8
35.5,1112.87
43.93,1158.73
32.82,869.68
22.71,632.82
30.21,740.49
17.26,552.17
8.83,398.24
10.81,313.24
22.5,690.67
16.33,494.61
6.79,256.35
20.12,601.68
39.09,1097.13
8.25,267.91
41.08,1127.66
11.37,348.17
23.36,691.57
40.65,1060.94
8.09,356.73
28.4,788.97
35.08,901.91
28.05,788.25
6.64,261.4
26.84,741.49
10.91,275.91
21.19,622.01
13.97,458.85
35.26,1006.72
37.29,1092.94
13.26,461.55
30.65,885.94
37.29,1066.34
22.43,626.81
41.68,1198.1
13.72,438.35
10.06,339.95
11.12,303.27
41.51,1164.3
29.81,865.42
9.67,386.31
20.56,530.89
17.25,574.46
40.08,1091.3
19.18,525.76
8.42,282.83
5.44,186.97
27.85,815.98
11.04,349.89
44.71,1212.74
41.27,1103.7
25.79,737.19
32.98,856.23
12.95,303.16
5.81,404.84
6.05,253.58
27.67,968.88
11.79,390.22
33.59,937.9
33.08,909.36
43.49,1220.82
35.87,1002.55
27.54,707.64
18.83,506.99
43.31,1109.42
12.46,417.64
12.99,433.49
30.22,861.48
44.47,1168.16
8.32,234.51
44.6,1282.43
20.7,628.84
30.56,897.83
32.38,965.84
27.28,658.2
41.72,1145.77
17.92,614.17
34.41,885.24
26.74,699.47
35.67,921.64
39.6,997.14
20.64,649.42
5.42,245.53
36.5,936.14
10.33,246.7
16.24,452.73
28.0,862.55
12.52,340.29
39.21,972.73
16.3,495.32
18.19,477.42
33.93,1044.48
9.64,344.15
31.4,856.13
6.09,224.49
32.57,872.4
20.88,586.13
35.55,1127.47
7.06,327.7
41.39,1115.08
18.9,579.04
20.57,562.62
11.87,450.4
10.16,144.67
7.18,236.18
9.3,258.99
27.18,823.29
34.15,942.6
9.08,210.83
10.16,335.32
8.63,302.41
24.56,789.84
13.86,450.1
10.84,355.01
21.83,635.33
28.69,666.11
12.11,339.67
36.09,869.92
28.84,928.13
35.4,942.04
18.18,579.45
20.71,542.38
44.23,1167.84
29.19,795.43
11.07,393.64
33.57,915.55
34.75,914.72
43.59,1051.39
26.9,891.18
28.58,768.03
17.21,491.54
27.26,731.52
6.55,332.72
37.94,993.3
32.79,875.28
32.31,904.82
32.23,963.58
13.7,426.28
6.77,256.93
26.11,730.69
26.61,721.79
39.13,1174.0
32.14,839.58
18.14,562.38
25.73,694.32
26.28,777.68
33.01,906.84
35.14,978.16
29.68,832.25
39.17,998.08
17.77,525.42
37.79,920.53
6.41,258.51
38.41,1014.82
17.38,505.78
32.78,906.06
33.45,930.04
20.04,447.18
14.17,416.5
35.15,979.43
17.29,611.68
17.94,688.65
30.79,974.28
32.65,857.23
5.21,248.44
25.08,779.89
37.93,1074.52
21.13,612.62
19.04,580.74
29.81,857.18
12.68,369.17
42.02,1155.78
14.33,373.8
32.79,1052.71
32.06,870.85
33.52,963.43
38.57,1071.12
25.91,748.6
41.13,1158.42
29.45,897.28
43.53,1188.25
8.65,359.38
38.74,1091.63
30.1,770.05
40.51,1109.43
19.03,557.62
31.12,910.14
25.53,775.53
35.43,988.47
31.34,902.3
40.72,1123.1
22.19,616.19
28.29,877.79
39.01,1107.03
27.29,893.61
22.09,638.25
23.7,654.93
35.9,868.18
42.59,1300.96
13.16,458.59
15.0,520.27
12.72,519.23
12.54,421.09
7.49,243.6
36.91,1075.99
18.58,549.72
21.99,539.59
39.62,1180.63
41.64,1074.17
26.81,725.09
8.9,368.23
23.25,559.67
41.54,1143.07
41.07,1140.83
18.0,613.19
43.84,1231.22
17.97,591.88
37.57,1092.08
42.45,1248.2
10.2,326.23
16.69,456.44
27.44,728.31
19.75,630.14
44.17,1185.8
21.13,590.86
38.52,1126.23
12.91,456.04
44.33,1301.31
34.2,970.57
5.56,270.98
11.89,372.2
9.09,199.33
28.66,783.63
38.35,1014.08
36.41,928.5
28.13,813.09
29.69,896.85
42.73,1139.77
23.1,700.64
35.02,940.67
8.89,312.6
8.38,273.1
11.87,414.59
43.32,1217.71
35.39,1087.26
41.46,1102.06
18.6,551.94
11.7,459.95
7.4,264.45
22.52,693.02
43.87,1166.55
6.68,290.63
42.09,1187.94
16.04,579.21
7.29,236.5
11.91,427.16
8.96,315.44
32.2,806.52
43.23,1143.24
44.54,1168.61
7.84,321.56
26.89,719.62
22.39,665.22
16.18,505.29
26.54,802.33
14.82,441.77
14.6,376.11
43.21,1235.78
34.94,939.93
35.63,1056.61
25.44,734.88
22.0,654.18
20.32,644.43
10.47,400.27
43.92,1193.39
32.02,874.43
25.31,730.05
30.2,746.63
44.89,1281.08
15.01,423.66
40.15,1072.97
9.02,301.54
5.22,253.05
41.49,1129.32
8.46,351.56
32.45,942.15
24.15,654.85
21.43,587.23
44.59,1198.55
17.93,591.08
8.73,350.54
14.77,507.39
43.55,1173.16
42.42,1220.68
16.68,537.88
26.84,735.54
28.65,800.38
44.18,1253.29
29.93,938.41
38.98,970.85
10.79,385.8
24.74,622.26
35.56,944.11
6.68,294.99
22.27,663.77
42.8,1121.24
36.21,978.91
10.56,419.82
24.57,719.02
23.39,684.66
9.82,406.63
17.36,580.48
12.23,382.62
44.54,1250.13
25.19,714.38
11.16,384.63
23.7,589.35
8.61,281.05
38.66,1075.9
30.57,797.06
25.83,726.07
34.2,858.37
17.36,576.27
21.28,715.63
8.62,255.0
14.66,371.59
6.3,290.01
9.17,344.15
31.17,906.21
14.03,492.79
5.27,240.06
12.83,502.71
17.3,621.3
10.65,481.14
13.52,561.73
44.03,1157.92
5.96,313.22
27.6,801.27
36.35,894.21
44.26,1237.57
19.34,540.64
17.19,529.59
21.94,579.93
30.12,931.18
22.61,611.44
18.19,510.41
41.48,1205.49
21.44,652.55
12.44,518.69
44.85,1274.47
27.65,857.17
39.03,1013.09
17.84,566.8
14.26,566.11
12.6,349.72
35.21,980.87
43.67,1185.69
42.66,1182.88
33.29,977.87
33.92,956.12
15.6,611.61
20.01,458.98
7.65,130.11
27.52,772.92
43.34,1260.16
31.57,879.87
22.28,631.81
17.23,416.88
24.75,700.52
18.83,538.92
41.99,1139.67
33.39,926.15
15.43,527.12
22.43,634.59
5.51,186.65
5.87,247.9
22.81,669.13
22.47,588.17
5.47,259.27
19.68,516.13
15.87,535.97
16.19,473.07
18.47,493.5
28.92,989.29
33.98,955.79
20.67,680.11
44.26,1202.22
28.28,885.72
32.73,962.52
23.1,660.89
42.58,1222.87
26.55,835.07
34.8,944.92
25.83,744.87
39.69,1217.69
35.59,1001.61
38.0,1116.86
7.52,337.73
27.89,862.89
25.91,807.74
20.59,451.11
16.11,471.03
37.7,1024.46
16.58,532.03
27.69,739.55
24.88,715.5
25.4,659.64
42.35,1037.66
40.73,1279.44
28.56,788.32
13.12,504.38
12.4,463.8
9.37,309.22
23.48,778.47
12.59,361.08
22.79,665.34
18.97,610.87
6.26,258.5
36.56,1004.58
43.02,1058.18
21.25,677.35
17.54,593.48
6.97,245.43
5.72,298.97
30.38,874.45
26.58,830.89
36.39,1056.7
26.78,751.73
12.73,544.16
39.52,1034.54
40.5,931.05
36.22,848.3
43.06,1203.26
40.03,964.93
23.73,655.33
38.67,1133.91
34.25,805.46
24.71,703.42
21.42,630.99
32.87,829.39
7.84,311.22
32.09,890.75
21.79,681.61
20.28,603.84
23.81,665.84
42.39,1181.52
44.13,1279.49
44.04,1283.7
30.84,906.96
37.33,1082.5
11.67,352.23
26.16,738.14
17.46,564.6
11.86,411.18
33.16,965.57
5.36,320.6
39.62,1083.5
44.69,1128.34
17.82,491.95
10.3,370.05
36.61,992.83
37.03,952.12
36.27,1004.24
33.23,886.28
36.57,1049.28
39.52,1179.11
6.38,329.44
44.66,1160.94
35.59,952.44
26.8,677.63
20.97,691.42
44.52,1221.39
8.71,413.77
35.73,1029.67
10.43,333.96
27.37,677.67
23.63,709.12
9.3,458.9
12.14,454.69
19.46,578.83
18.0,600.65
14.4,503.79
24.46,787.62
28.8,768.7
33.62,966.51
17.92,458.88
30.97,761.85
29.32,875.21
33.14,1003.38
43.25,1181.47
41.04,1120.6
38.5,1083.44
33.43,1005.05
16.25,560.15
10.87,391.53
32.8,961.17
28.57,863.42
27.68,727.65
33.31,964.92
30.15,776.4
14.22,520.18
41.54,1189.25
40.23,1109.4
10.04,339.92
28.83,889.8
41.39,1151.22
31.7,907.93
25.93,768.37
41.52,1162.65
35.84,1066.23
31.29,785.81
22.29,650.48
36.04,879.73
39.83,1119.91
11.57,350.88
32.87,930.43
32.92,876.73
10.87,322.59
38.92,1046.81
39.62,1095.44
10.41,401.41
34.28,912.73
14.42,468.77
14.25,480.47
10.05,321.9
32.49,934.97
41.3,1054.79
27.97,745.12
15.34,546.98
12.57,280.19
11.7,372.0
13.2,434.11
27.13,793.01
44.8,1236.9
42.39,1146.42
8.76,296.12
13.07,375.86
32.26,999.2
32.59,960.83
13.41,452.8
43.26,1177.16
28.48,776.1
26.16,750.92
37.91,989.82
20.01,682.48
33.58,886.66
41.73,1068.3
42.97,1352.7
6.59,256.22
7.91,245.84
33.33,979.26
5.18,149.34
31.53,846.6
37.89,1095.39
8.6,443.55
5.94,309.91
25.34,777.12
44.49,1296.01
26.4,742.88
44.01,1112.33
33.07,884.69
17.1,609.92
14.66,395.42
29.23,822.42
18.3,560.32
14.55,489.2
20.78,655.87
26.31,796.97
41.94,1326.24
43.23,1226.86
34.21,1042.32
14.67,470.54
23.43,805.95
8.92,276.69
27.82,856.92
30.63,859.74
20.9,682.21
13.75,477.12
44.49,1289.74
6.58,295.39
34.26,954.0
32.5,973.42
27.43,736.84
12.48,306.32
39.17,947.91
29.41,944.96
32.12,919.1
33.36,963.24
9.81,324.68
23.65,711.02
36.58,972.6
20.91,622.15
34.26,848.9
20.03,488.41
37.14,950.63
38.82,1020.06
38.35,1141.29
31.12,1030.61
25.17,798.56
39.18,889.14
20.17,710.88
43.49,1164.65
38.24,962.57
15.75,608.48
20.03,576.87
40.84,1063.55
15.1,445.62
8.29,287.91
8.13,340.2
39.66,1104.31
19.84,557.64
13.45,319.67
15.69,445.4
28.71,832.83
21.75,600.21
10.7,376.35
24.67,717.3
31.15,947.53
20.79,637.01
29.67,894.51
33.09,913.92
31.02,974.21
10.7,340.31
22.45,610.94
41.37,1214.62
11.35,346.07
40.0,1034.78
22.86,604.42
29.13,798.42
17.59,523.91
34.08,977.09
12.16,450.43
35.51,989.61
10.71,424.78
11.89,446.34
5.34,178.14
39.53,1029.67
38.77,1042.5
20.64,487.07
5.13,233.04
42.32,1144.6
11.85,494.26
10.96,440.12
13.45,418.3
15.29,540.99
42.25,1146.65
30.12,881.39
18.65,450.37
35.56,955.51
35.92,1007.93
14.86,455.51
11.97,477.11
11.1,399.22
19.26,618.32
6.13,266.25
22.64,667.18
13.05,481.55
35.69,1099.69
18.19,429.45
31.04,815.49
32.3,910.99
36.82,1101.4
24.01,747.54
20.99,576.0
15.29,458.8
5.39,279.84
11.3,346.57
13.88,464.08
31.33,842.51
36.64,1045.35
23.35,722.01
37.87,885.29
19.95,706.75
31.17,993.76
27.29,660.13
11.01,361.5
23.48,589.22
43.71,1064.83
11.0,423.63
21.23,739.49
18.3,556.05
34.85,1064.95
6.54,223.81
23.12,591.11
15.58,466.13
16.91,475.79
21.29,658.02
16.67,581.9
27.71,723.49
16.49,430.94
41.69,1195.08
22.9,651.42
11.2,426.82
16.57,464.75
36.89,982.83
9.36,395.45
20.19,654.0
42.95,1257.31
5.05,213.62
43.85,1273.92
19.36,610.8
13.44,460.38
38.02,999.27
23.77,733.9
9.23,315.38
31.67,1003.43
36.12,1002.95
23.04,665.04
33.58,1016.14
9.29,337.19
6.27,205.75
13.76,352.06
44.23,1152.14
12.02,290.86
41.79,1139.07
16.88,573.66
24.67,682.51
33.17,1081.13
11.8,309.85
12.99,456.46
15.12,504.19
24.08,676.67
18.84,561.71
8.44,410.71
15.69,556.63
38.1,1108.58
25.66,685.43
42.9,1202.17
16.1,551.38
15.48,538.95
22.03,566.89
8.18,324.85
17.65,561.14
19.42,652.65
29.87,830.82
10.68,297.76
40.55,1056.75
40.05,1123.02
26.19,824.48
21.83,623.88
32.94,941.11
13.16,305.98
27.56,661.15
16.49,540.7
41.91,1175.33
24.22,748.36
25.24,605.62
35.5,1074.82
36.37,975.69
14.41,423.95
29.39,874.67
39.64,1095.87
21.52,739.68
9.44,379.29
39.74,1186.01
40.83,1095.85
11.12,451.66
13.6,306.63
14.57,459.09
38.4,979.32
43.23,1188.67
20.8,630.98
42.37,1216.77
5.83,261.02
20.86,577.73
9.64,313.75
44.42,1222.84
12.86,382.89
42.37,1230.95
36.06,979.33
40.63,1177.49
25.32,692.67
25.47,774.45
10.9,360.06
9.99,419.87
31.43,1000.77
15.98,512.1
23.99,813.9
9.91,338.54
28.58,826.44
8.11,296.45
11.97,339.03
10.88,459.82
10.51,372.07
30.01,825.06
6.46,218.68
31.93,1011.94
31.95,890.23
12.98,415.24
23.92,759.67
12.04,493.93
16.93,492.28
36.12,1040.54
25.26,768.91
43.59,1179.23
42.53,1140.26
13.67,405.27
37.52,1100.47
18.69,582.31
20.34,613.22
28.82,777.74
25.17,791.72
42.42,1179.46
41.23,1078.52
22.91,652.02
38.07,1097.45
41.56,1033.26
33.95,946.73
32.92,973.09
27.57,804.1
32.69,961.57
10.93,248.06
13.24,353.07
19.71,646.51
42.74,1192.61
16.95,507.77
10.15,370.33
23.52,724.16
18.57,535.16
44.62,1173.95
20.48,532.11
27.52,875.44
43.62,1194.9
40.64,1207.39
41.11,1047.33
36.69,1025.0
19.49,515.97
35.96,1104.45
28.94,987.05
19.52,663.22
26.24,688.95
39.58,1020.17
7.62,284.79
40.95,1132.06
33.4,966.3
18.08,580.36
21.1,628.51
22.28,643.44
22.32,608.84
5.82,286.28
12.24,263.27
22.43,666.79
8.63,329.43
10.62,352.09
42.14,1202.44
27.64,850.16
41.17,1141.46
30.99,1013.46
19.24,539.26
37.45,1008.53
28.12,778.05
26.05,819.07
8.67,338.68
13.22,315.04
6.62,245.79
8.42,274.5
40.64,1217.64
36.65,967.67
13.87,445.75
14.68,372.63
24.61,724.68
18.21,668.29
27.19,729.84
13.67,497.74
21.3,620.04
41.64,1139.89
23.37,721.57
40.01,1024.92
26.26,710.45
22.07,597.51
25.42,836.9
34.64,1029.3
44.94,1282.75
6.18,315.19
25.68,790.48
31.88,799.67
21.19,593.9
27.86,783.58
7.14,286.48
16.22,444.38
20.09,519.07
21.25,568.05
32.26,861.08
41.09,1105.3
7.44,311.63
22.97,665.01
20.91,695.9
43.59,1227.04
33.24,912.31
43.2,1206.84
25.13,722.06
30.11,817.36
39.18,1082.93
6.47,286.54
42.01,1210.51
24.05,833.51
43.46,1262.77
5.37,174.49
8.76,223.24
7.99,377.47
7.24,273.55
10.35,316.46
18.33,656.08
10.36,347.83
10.81,363.5
23.0,636.67
30.07,729.6
6.8,214.6
27.98,761.32
28.28,708.52
17.84,550.68
12.54,429.52
30.3,912.12
36.25,960.9
16.36,396.72
25.39,715.19
8.96,248.83
36.27,1005.28
31.51,939.77
22.13,621.54
29.21,825.94
43.2,1057.13
27.48,763.57
22.09,748.44
23.11,711.19
12.28,360.03
41.4,1067.63
27.04,774.4
20.8,650.52
42.45,1115.24
27.04,764.35
10.85,255.36
32.74,967.15
43.68,1140.65
38.07,1089.86
20.22,626.31
37.35,1061.4
24.25,690.74
21.19,728.38
27.22,741.5
8.07,401.42
15.57,504.47
28.17,811.67
9.69,328.44
21.41,641.98
