square_feet,house_price
3836.29,645616.32
1095.1,201391.8
995.65,152521.81
2510.87,423501.69
2017.46,341278.34
2454.6,444636.74
3272.95,578422.77
3754.17,646611.82
1902.7,369513.27
2984.56,569691.0
1108.48,228178.56
2324.39,438913.46
478.5,135302.65
2213.5,313495.76
2363.21,398792.86
3047.6,472225.49
2738.15,469676.11
1690.23,277074.04
420.63,129510.55
815.75,200889.44
3903.02,689029.78
3720.4,678662.94
1570.34,230490.11
1331.87,211821.02
1971.1,447715.24
2883.78,522361.95
1684.58,310188.64
642.26,147242.5
1850.06,325561.87
1338.12,189436.46
1569.75,260092.17
986.65,194648.95
2771.82,437955.95
2295.87,373035.32
1375.11,337827.02
2393.9,399782.25
2173.75,386038.05
3265.51,549849.85
3841.54,652290.16
870.41,166552.84
3582.09,640821.8
2937.27,508193.71
2893.19,433179.73
1747.48,308495.58
1638.07,289996.76
420.3,107132.71
3935.94,663145.85
2583.42,461580.09
1848.38,344948.65
2357.57,416103.13
545.9,134259.29
1025.14,138964.86
2644.1,476345.79
2251.34,405407.45
3233.47,494480.4
2771.47,476623.74
2565.17,459284.08
3334.96,599054.95
645.75,161267.24
2887.19,495761.55
2976.13,534176.86
1390.59,248793.46
1104.34,228225.84
1169.87,206319.4
1113.31,250933.99
2285.62,334203.7
888.25,207283.99
2773.43,466702.66
778.28,194633.66
496.8,103067.91
1549.44,285363.44
1090.7,215450.65
3959.18,663313.72
1490.79,239620.5
1199.43,249635.46
1108.37,159878.67
1745.87,289354.69
2581.06,377922.68
3215.0,566269.57
1712.47,320300.51
2653.5,465475.78
2135.42,422871.44
3447.38,553763.09
2448.55,439985.21
1443.61,268668.61
2932.91,486516.66
3352.23,607401.03
2075.59,434990.54
3953.91,623769.94
3564.75,620415.31
1109.04,226103.01
3232.32,548477.29
2563.42,443861.22
2325.32,386598.59
2250.18,257568.08
3472.28,635858.69
2599.14,413474.45
2335.74,391501.23
575.9,130242.7
2013.89,324595.99
3668.95,610755.59
2962.25,492573.7
583.43,117511.49
3582.37,593762.66
3376.0,555016.3
2368.06,439391.34
480.66,85368.04
2424.75,383812.94
596.52,159773.8
1553.36,262042.3
2664.07,414992.48
3686.49,577335.29
1688.06,299832.88
3496.09,570284.64
3706.1,596775.35
475.76,93202.83
1261.94,263498.41
2955.5,546079.38
3124.63,441087.56
1812.7,268986.06
2764.32,503579.99
2603.77,500247.51
3063.19,423638.61
2987.17,530640.7
709.13,203124.62
969.7,169713.38
877.82,228097.66
3756.93,605745.82
3688.75,616982.05
3270.68,510859.87
820.19,202158.89
2467.38,451262.44
1074.03,263484.22
1726.18,357376.26
1361.53,253938.25
3384.15,687928.32
920.03,227987.39
2726.25,479817.55
3942.02,596720.24
2873.4,420776.7
685.24,111709.43
3668.26,559772.46
2715.09,510393.07
2042.72,373560.08
2774.89,442389.38
3564.56,578865.65
2117.66,358475.95
2312.76,426166.48
2028.81,323437.08
661.33,159097.82
3233.45,547371.58
855.08,153411.38
1820.45,377222.4
1792.56,308845.91
1408.15,229413.58
1849.03,356560.83
2624.83,445802.52
1520.99,291465.94
1021.04,167491.41
3529.72,614106.88
3895.0,730868.36
2050.9,313114.68
1577.27,298239.28
570.94,113765.77
532.67,204303.29
1814.38,364392.88
3748.87,624671.29
3030.55,455280.35
1657.37,265782.79
3884.97,665898.19
1943.53,294226.75
1396.45,216896.04
1934.87,340536.97
1161.56,228343.61
3588.3,604564.05
1700.22,290309.0
2768.69,501044.9
1800.57,290781.33
3646.23,624025.53
2712.57,465142.71
2157.71,395152.37
875.71,216082.62
3646.9,577348.93
2368.54,380925.23
1426.19,209678.9
3560.54,497661.81
595.99,134474.09
1530.68,276090.55
2332.58,360068.37
1623.33,264651.83
2116.24,421642.84
1351.54,280545.43
868.3,143227.44
532.67,117664.4
967.53,207243.31
3830.61,596931.4
2471.45,390507.05
2160.26,361928.83
1783.57,354527.72
2950.31,539509.43
908.53,164553.05
1394.07,273834.1
2761.25,463938.33
2124.63,332778.22
3172.33,513711.01
3629.6,539890.17
3364.14,603260.99
1063.15,256536.5
729.29,147632.46
1009.99,181993.14
3220.71,576454.15
3689.79,656309.19
3731.62,561089.33
1473.58,266244.63
3425.23,561301.5
2330.45,371316.51
3362.05,570445.59
2374.11,380309.63
925.22,172776.53
685.19,149897.79
3845.99,561037.2
1932.89,268647.57
1661.87,329868.22
1682.69,277666.91
1764.16,386827.43
3801.99,707078.76
625.74,129613.9
828.62,242460.36
3242.75,575052.76
2377.87,382875.91
862.73,103726.67
524.06,147615.51
1207.24,232057.85
1338.92,264509.63
451.17,111437.92
1177.93,191355.57
3057.95,491487.43
3479.56,601894.06
3633.65,579749.59
1803.69,308292.72
1549.89,232724.32
3999.5,654028.65
3169.63,480023.51
2334.47,433854.63
1317.18,224389.35
1556.7,273810.73
2255.31,466798.62
2351.5,391455.88
449.24,105382.47
3853.84,654001.06
2472.18,354128.36
2520.97,475181.95
1161.3,254814.21
3153.95,544474.85
3054.15,372124.55
742.57,153936.86
2541.98,383297.3
2769.5,509093.35
3408.05,605456.72
1141.93,233204.88
3559.49,532432.73
2061.33,411958.32
747.49,154586.04
780.24,219212.82
1112.1,224924.76
1417.9,278948.6
2187.06,361517.96
3095.5,571275.72
1072.21,229304.69
3973.55,710771.25
981.48,202531.64
2557.76,431886.57
3744.19,637647.48
3397.03,620119.26
2732.4,499169.16
2975.77,501878.43
883.14,127839.65
434.79,137239.43
1962.94,294352.3
722.27,159341.78
1687.91,299315.21
1205.47,186831.48
3698.85,621028.97
3568.2,677523.38
3348.19,539180.68
2970.2,526050.99
954.66,263335.49
574.12,160159.97
2754.0,438098.88
2712.13,465958.84
1729.93,325667.19
2101.67,416163.15
2160.94,417609.36
1263.74,152812.02
1531.0,251690.61
1906.2,333512.27
2571.44,397280.73
3840.95,462580.76
2338.54,374156.77
3032.19,504683.51
3305.2,523967.61
808.63,142340.02
2751.25,464294.33
2135.6,382580.49
2460.75,401632.28
538.3,168730.8
3662.38,601856.22
3830.02,586026.01
412.53,81447.25
1166.05,218341.55
1048.7,240978.59
3212.7,498080.91
2553.09,455466.88
1038.4,208615.04
3330.3,632565.41
1672.51,313896.21
2059.08,334218.52
1794.3,344161.16
2276.97,419562.44
2128.51,355126.44
1388.5,221094.41
1928.4,357829.6
3670.01,603255.45
2210.42,326888.03
3698.99,615919.04
2380.46,383562.11
3167.74,463266.1
1456.93,257171.36
3245.49,589714.74
1351.56,291099.03
470.38,146452.45
978.62,204841.84
477.95,138011.29
3809.43,625758.84
3999.92,600260.76
3144.03,484732.17
789.26,150813.56
3636.2,655942.66
3077.59,555124.49
1596.08,253797.24
2208.2,383154.34
2782.33,451683.93
486.58,118732.4
2205.55,361519.68
3036.62,561978.61
1077.61,211067.17
1997.65,357209.85
2317.11,405770.88
3048.04,465847.65
3872.03,635620.46
3453.79,612971.82
2637.47,501858.09
2501.11,382116.55
2571.47,378230.58
2362.64,406683.84
613.71,173189.22
2913.87,501309.05
2978.81,523961.65
2244.93,337464.86
3533.4,555604.33
2820.77,387239.4
1705.59,301061.58
470.9,61433.81
612.98,179348.32
1666.47,351796.94
2063.58,364504.11
1000.74,154727.64
1081.58,223661.92
1228.76,292214.59
3209.85,551005.78
3176.64,574941.35
1778.58,300343.39
1020.51,176851.11
799.27,167835.79
713.67,102007.08
1808.61,398367.22
563.95,138477.95
1601.09,318771.13
3861.52,608779.62
2227.02,328292.94
3361.52,613838.02
865.36,146837.36
1365.08,265864.48
3807.57,640647.58
1780.79,319625.26
2734.26,429798.41
3914.06,630439.31
2382.84,372355.04
1499.25,301182.03
2315.01,418156.54
596.69,138905.17
804.53,154184.66
425.82,171041.99
3583.16,531594.33
2816.61,412123.24
1473.99,268443.54
1196.18,221432.63
2859.08,521991.28
3710.32,634686.71
1476.9,272491.28
1557.61,300047.03
3475.27,591722.41
3616.15,683045.77
3690.53,614589.06
1455.36,246320.3
833.13,180758.2
1983.99,256154.52
1464.75,268657.74
3581.92,634187.44
531.89,146438.94
2681.97,463762.95
3662.25,627457.31
3916.01,686585.25
2740.47,516230.41
3819.72,642690.58
672.37,141890.6
1693.4,226583.64
431.37,141270.06
3932.26,662848.86
3649.82,604074.68
500.99,106223.56
465.28,146165.75
1721.09,299518.98
1330.74,248520.92
3448.96,564978.2
977.74,210107.07
3246.34,489590.67
2396.05,430211.56
1758.61,289430.54
924.59,168373.14
3991.69,688552.32
2624.75,405778.29
1981.78,378106.39
1736.06,313822.94
3660.62,527717.74
3356.29,610453.36
3320.27,560947.3
2618.31,457760.05
3596.64,632791.07
1477.4,320165.6
2933.34,497975.39
1856.01,349562.43
2560.0,448030.18
3993.35,633584.97
3944.29,570829.82
2245.43,394600.28
2465.91,471361.38
3630.36,619725.62
3948.29,594485.23
3202.99,575462.99
634.66,136480.81
1561.5,215591.29
3627.62,638054.12
3166.07,486310.14
3072.04,582676.4
2804.52,515467.67
1894.95,326389.16
1851.67,343487.22
3312.16,647563.5
1457.61,300929.63
2865.39,489176.9
3014.35,617926.07
3440.4,571022.39
1551.59,301797.27
3070.8,472840.25
783.36,119077.0
897.02,176067.45
1902.41,336687.0
598.81,149039.35
3811.71,559204.01
3646.82,625587.41
576.16,113272.38
3417.92,588309.72
2231.95,418598.75
2927.07,473383.83
3592.95,547532.58
2477.11,479276.39
818.78,198213.04
409.28,115502.86
2188.92,431119.66
3817.24,626256.04
2461.44,396066.43
1742.58,277616.85
511.32,123727.31
3693.93,637635.29
1577.76,332372.14
2937.2,491512.82
2899.25,532802.0
1313.98,240332.44
629.6,122439.44
1786.0,273576.99
1541.67,264692.47
2920.92,437893.77
3351.22,636591.89
1200.8,243740.48
2301.63,391754.06
546.19,179681.25
1171.32,185514.59
3142.34,515767.95
3256.23,620983.97
3195.06,523356.31
912.6,259224.59
2383.73,436562.2
1921.75,383459.01
3969.35,705268.3
2754.65,463259.86
3766.73,593609.04
923.26,185070.25
2023.14,318814.72
3177.79,523970.95
1724.29,308495.04
2677.03,516396.13
2242.13,407802.07
3970.95,751616.45
1025.94,138824.74
3767.26,561737.63
1845.66,314685.46
2084.77,415586.14
2302.97,391443.82
1355.32,206655.39
3869.17,619504.77
3681.35,550219.22
3902.46,573335.28
3988.91,738172.99
2811.28,457959.47
2026.07,359993.09
3462.64,565463.03
485.7,115956.49
3403.85,525254.22
2190.23,367366.78
2823.59,486730.78
1746.57,359839.46
1727.04,340923.71
514.18,93516.48
1925.64,373077.4
1870.08,346842.74
1209.25,211991.96
1290.36,249281.85
2502.9,446904.45
1543.98,283136.15
3388.91,578479.61
800.99,145118.12
2479.52,496455.42
976.16,138775.57
2301.67,416346.32
2389.17,421925.16
2712.27,481633.52
1938.73,316233.52
2234.11,427406.82
1051.43,204447.23
2066.86,318114.24
1742.91,274525.37
2798.07,474573.09
1965.36,289202.01
3205.63,604715.92
1933.57,376399.59
1248.78,294394.14
1385.28,312750.76
563.03,124665.7
2343.71,369635.65
3391.17,446327.43
3168.8,508728.09
1976.04,407992.65
1106.03,190630.57
3508.54,567350.99
604.41,125121.56
1837.2,338399.86
3483.81,627126.7
1815.44,269863.45
824.35,134403.15
1357.42,300868.06
2560.11,461726.21
947.33,184386.28
2757.77,529880.83
1977.38,298985.8
1603.8,321318.08
1267.33,237961.41
3363.99,579963.82
1828.03,242706.25
3058.53,498274.38
1985.28,373525.46
730.72,157793.64
1985.82,391719.66
2227.68,428305.45
2048.23,323453.89
3338.47,585124.72
3679.06,558782.81
3232.4,537083.87
2498.01,449300.52
2349.22,371689.59
2720.62,488470.44
1436.19,249165.53
3322.65,524232.59
3484.65,602676.46
1361.98,227705.04
3650.15,559165.55
3455.44,612332.82
1928.15,342983.36
3672.4,537806.57
833.58,199994.32
500.75,113929.68
1652.32,251181.61
2435.57,322118.71
1665.19,329886.17
3791.44,580916.97
1316.96,208256.96
1412.37,282355.66
2685.38,483770.98
413.91,90779.97
3019.21,539474.07
1758.89,383277.5
3919.89,698044.31
2889.1,530347.36
587.97,146972.8
733.46,147298.81
717.41,156013.16
3829.44,643873.53
2862.59,429951.36
1939.38,314212.07
1121.74,174559.09
3545.1,591813.93
1125.6,221383.98
2944.05,465681.04
3147.97,555622.16
1460.76,235369.72
2217.69,357758.88
1202.76,254621.31
1764.15,346035.25
3874.48,595864.28
2895.3,493454.77
3447.81,534275.59
2346.16,394675.33
1260.54,243583.96
2966.37,517275.54
2202.04,391742.07
1036.66,213743.32
1884.75,295586.2
2685.42,467734.07
3047.19,529251.85
1275.59,262956.6
3553.59,552266.16
1766.38,345933.62
1376.09,214419.77
1102.43,202219.64
3295.02,532825.34
1674.99,259116.02
2140.24,360656.75
1202.15,237191.0
2869.93,408645.7
3211.72,515552.69
1621.93,235400.68
3802.29,710193.91
510.2,132384.07
878.6,185487.77
2519.63,436670.53
2925.06,512714.03
1302.46,276192.72
2394.66,351388.68
1546.19,324811.93
2394.72,455270.85
2773.58,463458.19
3902.11,630031.67
2040.51,246851.23
2733.58,411934.15
2480.94,441548.6
1543.2,320759.03
1311.03,269653.19
3956.33,640059.54
1144.67,280869.52
3244.99,578186.96
927.71,177484.74
3295.66,634859.98
1068.62,177032.23
3881.76,566901.9
2869.56,463863.77
724.43,136949.96
2895.44,469909.17
2573.03,466175.05
1615.17,291151.07
1338.65,250534.49
2987.54,500479.75
3068.9,417045.51
1577.94,236854.69
3554.42,566682.07
1367.78,228328.78
651.51,141177.04
2559.52,487001.35
785.45,165664.49
1395.99,217115.72
2225.87,355226.47
1430.89,319636.86
1173.99,273406.01
2931.47,513351.04
2369.2,347808.41
3423.14,576392.38
2492.46,438243.56
2140.41,371973.33
1340.52,233007.59
3251.44,522754.44
1108.74,196771.1
1272.02,204893.7
3429.72,622032.31
3068.29,545837.8
2606.34,430115.33
540.11,140772.63
858.13,190133.7
2199.85,464319.04
3086.82,548304.55
2070.76,390126.76
462.25,120375.54
1063.37,196335.43
2519.56,479920.88
2899.18,510639.29
520.34,105154.51
555.99,146007.55
1340.72,277655.6
700.61,95353.38
2351.01,368748.61
845.33,187401.47
2733.59,385623.47
3198.01,457307.86
3893.86,622051.75
3814.27,643802.77
1384.11,274783.55
505.87,169443.65
1585.88,290591.5
2950.53,477765.33
615.28,105586.67
1694.97,291369.49
1472.92,293837.57
1189.64,251742.06
2942.07,501818.72
2772.75,487175.32
2327.78,445932.09
3678.79,605084.65
771.3,205151.02
938.88,169254.83
1780.42,314578.11
2761.18,445517.15
2502.69,455139.9
666.55,121239.9
3850.33,613310.74
1498.23,214311.94
1692.3,323733.93
2645.07,494419.07
3802.6,660472.35
2785.68,499485.93
3837.18,662667.28
1075.33,232553.55
2627.72,467589.54
3383.96,586054.53
2232.49,361162.15
1703.83,298863.48
3945.13,644911.28
907.55,176217.18
1879.35,278026.01
3544.15,528861.34
3641.73,606196.56
3929.38,679846.4
3585.45,588218.72
583.45,214702.95
3747.16,571847.37
1941.4,356652.89
2745.83,511881.53
1819.39,359245.33
3329.21,576661.69
2473.31,460988.1
3443.96,568932.85
1097.58,265334.34
1065.94,248808.7
1985.36,318037.9
417.11,121275.67
2894.27,423066.7
1465.79,319066.88
2406.28,419245.25
652.01,185918.33
1014.32,198859.4
2642.29,375413.25
1500.39,360777.35
1173.0,229995.9
1223.85,202451.38
1173.35,261368.41
2642.26,524132.3
1003.69,194476.38
1705.74,302533.96
2876.39,490833.64
2249.22,347114.04
2550.21,406458.24
1303.27,301649.52
3757.77,607876.86
1889.97,304641.1
1433.07,250420.44
3655.57,644765.66
2759.04,387201.05
2610.21,451220.46
3592.24,694616.64
610.75,198590.63
3415.65,586466.3
2840.31,527653.36
1695.97,348148.48
1322.86,244451.0
777.3,193309.25
3787.87,696769.2
910.88,149282.78
1333.98,268359.28
2887.99,497454.44
2956.55,497586.48
978.77,197252.55
3330.87,559280.89
2237.03,396974.16
3454.44,615452.96
714.23,170748.68
554.19,128188.4
2693.17,421666.53
940.09,176981.11
2289.82,402991.75
450.79,98375.51
3207.75,569979.39
3638.31,614321.04
3419.98,611139.07
3850.07,599242.54
3651.14,561723.27
1998.46,389523.01
1834.05,329548.59
3626.26,585204.35
3736.98,641067.86
3902.21,664773.21
3165.94,473618.84
1127.16,261493.68
3801.83,602213.56
3809.71,696339.72
2798.07,417715.39
3486.21,586398.91
2420.24,406148.5
3798.86,532929.51
738.17,179610.2
3510.27,494674.28
599.81,131805.56
1620.79,329673.66
887.17,167473.78
2124.89,336537.93
1236.09,260368.38
3827.46,613106.03
2413.56,397018.85
3631.83,649802.19
1401.01,222792.76
493.52,111403.58
3192.36,564344.92
2928.56,440446.1
2363.77,469931.73
3335.23,541247.7
3424.3,600481.98
2516.45,460255.87
3877.34,624841.45
2990.96,479505.61
2836.75,473829.19
1701.12,329046.68
408.13,84546.06
1267.39,202402.57
3150.11,582999.18
2955.54,464099.65
1591.68,300422.0
2652.1,440078.37
1103.03,210637.94
1349.06,297767.12
3810.67,617848.38
1887.45,320829.4
1281.96,233821.59
2153.59,355030.78
1793.26,296228.08
3026.3,483902.12
3863.62,703252.99
2530.25,456326.67
2528.13,416226.06
1713.4,339961.53
2432.67,355915.25
1549.58,327488.19
403.93,145584.39
3517.95,672936.8
1946.0,377030.98
2171.52,391405.96
700.6,191891.89
3413.6,535713.13
1013.21,190093.4
1878.24,329525.97
3424.96,621407.23
2048.02,327041.56
3752.15,570721.73
1153.53,230307.45
2974.84,524836.68
3920.79,606759.02
2378.61,431525.12
2891.86,537775.4
1815.62,363251.83
3104.81,530039.03
3671.95,596863.7
2931.0,558476.16
3769.34,616076.92
2519.15,463225.77
2477.69,494871.37
1496.66,301631.05
2954.66,453541.24
3575.03,533131.08
2726.74,447512.24
1238.94,257973.8
2358.79,420184.36
3121.37,607828.91
3781.71,636358.88
963.75,184797.99
858.99,145647.23
1886.6,373635.49
852.2,177652.67
3929.54,572185.91
1927.5,339895.41
2321.0,361700.7
1217.52,219395.36
2016.85,352745.35
3944.9,601251.1
2159.27,356435.89
431.77,94555.5
1273.1,218466.74
3922.44,593395.61
3960.64,622467.05
1157.78,196119.51
2614.95,464576.65
676.87,157230.08
2478.79,466493.61
853.31,233214.52
3347.18,580346.0
3782.47,637112.92
1022.75,225707.22
2065.76,376348.6
767.35,166550.81
1620.9,292164.79
634.35,116370.55
1352.37,279500.75
3964.81,643318.02
560.57,174386.54
3492.29,612700.88
678.83,134051.03
2304.39,441189.92
2027.63,264164.94
3753.6,697521.61
1116.58,176553.39
1046.86,221997.65
3095.37,531606.07
3012.59,546907.93
2917.05,474546.6
494.06,65170.63
1335.85,240009.99
3423.62,554312.69
2563.09,356972.28
2567.9,436902.1
1465.3,235016.45
1336.62,271058.51
3807.6,610302.78
3019.92,581626.96
856.72,171005.87
3775.74,635246.77
2496.53,416493.39
1600.1,236446.98
1829.7,317464.66
3011.46,531898.13
1754.58,333518.18
2483.48,411548.87
2957.8,435706.87
1103.35,235169.28
3799.27,638346.28
1682.22,330512.59
1909.75,326992.14
2914.65,420541.56
2591.63,459004.49
1984.43,347345.43
2739.07,514712.4
3650.18,598770.02
3281.02,540270.59
3367.33,572556.4
1330.27,230646.87
1909.85,314188.85
2393.75,405443.27
559.09,108279.95
3171.25,516327.79
1564.47,348331.19
1417.35,296056.59
1333.45,259772.4
1420.17,312834.93
1616.85,265236.93
2577.37,530960.16
2500.84,407854.51
1320.56,311410.25
1143.13,282882.05
3374.89,482817.89
733.8,202130.7
2246.16,376638.08
2274.02,370445.8
2466.89,439620.96
3588.34,544969.46
2646.09,466105.1
3905.08,593872.98
3536.87,588089.18
1173.06,267176.14
1268.26,252352.96
1641.19,284230.82
1809.45,339851.35
2390.78,356642.42
1237.05,209396.76
1200.44,216727.07
1773.0,342597.28
2819.28,488757.76
2877.25,502666.04
3914.02,635882.6
1128.7,195154.22
1814.29,372846.27
3872.84,599968.8
2884.03,499123.3
2532.2,425608.43
2342.73,422078.39
671.84,133604.49
3616.15,637771.96
2651.82,500504.48
2458.0,455666.85
2342.2,407116.77
1810.89,306815.72
1316.79,336652.41
3119.16,477618.08
2234.44,417042.48
522.18,137515.84
1836.74,323373.27
3742.97,619540.34
1746.02,294693.45
1887.64,347852.85
2646.26,459051.62
3286.03,653839.96
2806.46,512765.66
3460.2,590851.9
810.29,188264.95
3728.53,689562.31
3654.12,556126.91
2268.93,383698.87
2649.07,374421.6
1166.13,242146.4
2012.61,381631.18
1129.73,188946.01
479.12,161182.26
3931.25,607585.17
1332.93,239094.99
2535.19,434783.25
1480.9,323794.35
1734.24,281239.13
1831.94,334740.16
1606.17,316518.78
2694.64,476066.73
3859.37,655722.95
1943.08,367898.51
3903.98,610900.24
2804.07,536468.27
2585.69,433637.82
1253.57,230411.47
626.51,181889.35
3466.97,543349.84
2466.33,431906.29
1891.89,308875.0
3323.08,653301.39
1518.09,352953.49
3221.02,528621.85
1580.67,304205.51
3715.17,607502.43
1364.68,243608.49
895.19,187805.48
2913.15,485365.8
986.25,152422.04
3817.71,634252.36
2760.0,462358.8
1231.1,244391.52
1151.75,220377.88
3725.95,593171.0
2588.29,471438.62
3617.45,615588.74
796.81,209984.72
3731.41,631310.23
2272.18,383641.48
2806.32,495021.29
1742.35,244582.8
612.91,200974.55
3848.7,639444.66
3980.55,745171.22
1712.37,277678.48
3797.92,570523.88
1003.81,211554.17
956.86,204327.45
663.2,159058.14
1808.57,327611.53
588.29,120692.72
1820.77,272458.56
898.21,193081.23
3029.9,452989.58
3400.11,502180.84
2876.14,466430.79
1121.78,231448.84
3160.65,605205.1
1298.2,275567.96
3134.16,578413.94
2442.63,440719.51
1720.17,320351.35
700.57,226508.08
3379.03,501433.87
3782.75,599266.08
2797.3,456528.11
3872.35,670492.2
3762.8,571536.04
1100.59,238375.39
3032.36,528134.46
1657.5,325698.89
2155.06,401708.73
965.08,240642.3
3909.21,634188.8
3014.09,523357.87
1360.87,230705.02
1737.3,278094.15
1920.94,399212.14
3091.12,480813.45
3732.51,637877.85
1557.18,300988.4
2101.0,406867.75
2535.55,367854.84
1816.04,352778.26
2215.05,380164.39
780.55,149743.1
1003.63,193015.09
1843.96,362072.79
3693.78,635853.29
1657.69,294394.97
1299.25,209010.48
